account_id,service_penetration,engagement_score,growth_metrics_qoq
ACME-EU-00001,0.3745401188473625,82.7518922106303,0.28727104055488417
ACME-EU-00002,0.9507143064099162,76.45277946547176,0.4468713187500428
ACME-EU-00003,0.7319939418114051,57.352895145557326,1.2090947864043606
ACME-EU-00004,0.5986584841970366,95.60471436119332,0.18000877211978428
ACME-EU-00005,0.15601864044243652,20.04745155284028,1.2392993696243426
ACME-EU-00006,0.15599452033620265,10.92642103096214,-0.323731138046617
ACME-EU-00007,0.05808361216819946,85.39619669554222,1.0535968744172615
ACME-EU-00008,0.8661761457749352,43.91498166337483,1.1950952661094727
ACME-EU-00009,0.6011150117432088,84.69688542070605,-0.1363646943253225
ACME-EU-00010,0.7080725777960455,89.30902051954149,0.3606930647444009
ACME-EU-00011,0.020584494295802447,6.245759361907144,-0.16900045067268876
ACME-EU-00012,0.9699098521619943,88.34647629860606,0.9132082579884355
ACME-EU-00013,0.8324426408004217,44.831905536942216,0.5706955361233135
ACME-EU-00014,0.21233911067827616,51.04324890042322,0.770646693416642
ACME-EU-00015,0.18182496720710062,62.659251109321026,-0.1070260660875777
ACME-EU-00016,0.18340450985343382,92.63826067300867,-0.07650827589516096
ACME-EU-00017,0.3042422429595377,1.911609442976403,-0.41700534898018726
ACME-EU-00018,0.5247564316322378,47.68434683178171,0.14413507039145945
ACME-EU-00019,0.43194501864211576,68.77220424305607,0.6194893226673499
ACME-EU-00020,0.2912291401980419,72.27069576982285,1.2158698279946576
ACME-EU-00021,0.6118528947223795,69.2532431537108,0.8338548949173614
ACME-EU-00022,0.13949386065204183,13.443512940812186,0.37079264679950286
ACME-EU-00023,0.29214464853521815,29.93955883716812,1.4062402287882756
ACME-EU-00024,0.3663618432936917,35.87155254170135,0.9384904011516637
ACME-EU-00025,0.45606998421703593,80.4437207679505,1.3603304057251
ACME-EU-00026,0.7851759613930136,27.875987241455302,0.5551759465443313
ACME-EU-00027,0.19967378215835974,21.070496386720315,0.0178085495862792
ACME-EU-00028,0.5142344384136116,95.74480190380962,-0.394346627270556
ACME-EU-00029,0.5924145688620425,0.88632851134689,0.952169702967701
ACME-EU-00030,0.046450412719997725,99.78208556819781,-0.25739400398893175
ACME-EU-00031,0.6075448519014384,67.68212988573956,0.10555025654393435
ACME-EU-00032,0.17052412368729153,82.84692994491171,0.5649418157677948
ACME-EU-00033,0.06505159298527952,29.461939634619316,0.6288331755594954
ACME-EU-00034,0.9488855372533332,1.4315277667059978,0.701166393974272
ACME-EU-00035,0.9656320330745594,73.78695185615301,-0.16748933930059873
ACME-EU-00036,0.8083973481164611,83.41445970006758,0.2594748096432975
ACME-EU-00037,0.3046137691733707,74.04761319535191,0.7343884542339334
ACME-EU-00038,0.09767211400638387,14.285028730083859,1.4396377292675695
ACME-EU-00039,0.6842330265121569,75.34279222569691,0.9552622753993774
ACME-EU-00040,0.4401524937396013,76.8922782107641,1.3452075141879156
ACME-EU-00041,0.12203823484477883,65.85405156700548,1.024424116628354
ACME-EU-00042,0.4951769101112702,76.61159327955862,0.6834339377848009
ACME-EU-00043,0.034388521115218396,84.59214396777321,-0.11595326172731091
ACME-EU-00044,0.9093204020787821,61.360411423745845,0.8333713037850261
ACME-EU-00045,0.2587799816000169,8.860471396967906,0.7467591319198141
ACME-EU-00046,0.662522284353982,48.76278096672109,0.7049383409145329
ACME-EU-00047,0.31171107608941095,7.764933467160507,0.4795717359764815
ACME-EU-00048,0.5200680211778108,40.75430310324308,0.5573132079785512
ACME-EU-00049,0.5467102793432796,40.71064891256276,0.16888505423620814
ACME-EU-00050,0.18485445552552704,6.600984414024158,0.5386253852846064
ACME-EU-00051,0.9695846277645586,34.88205339694793,-0.1048881886430435
ACME-EU-00052,0.7751328233611146,11.099809879131485,1.1103487947207535
ACME-EU-00053,0.9394989415641891,80.82352100092221,-0.12844609060258438
ACME-EU-00054,0.8948273504276488,94.76880259644707,-0.33006742022106716
ACME-EU-00055,0.5978999788110851,7.231647525793861,0.37249205271431474
ACME-EU-00056,0.9218742350231168,95.51152072917014,0.8166148790121237
ACME-EU-00057,0.0884925020519195,52.25765993367452,0.3754336498670827
ACME-EU-00058,0.1959828624191452,29.95656779538739,0.053508263902617204
ACME-EU-00059,0.045227288910538066,7.686207527616351,0.6163423677808815
ACME-EU-00060,0.32533033076326434,50.06242680704178,0.19400467082439987
ACME-EU-00061,0.388677289689482,79.45155444907486,1.3657353802532661
ACME-EU-00062,0.2713490317738959,70.70864772666981,1.3452902792071442
ACME-EU-00063,0.8287375091519293,5.022601146397376,0.5047436399441909
ACME-EU-00064,0.3567533266935893,7.290183536790352,0.15576798803651704
ACME-EU-00065,0.28093450968738076,40.28732826326371,0.9742648279132782
ACME-EU-00066,0.5426960831582485,29.52904940479433,-0.4265741130338667
ACME-EU-00067,0.14092422497476265,23.238432305604782,0.4495380120873025
ACME-EU-00068,0.8021969807540397,28.10044989087136,0.17264678854066706
ACME-EU-00069,0.07455064367977082,80.34827432968846,1.3410717702051094
ACME-EU-00070,0.9868869366005173,92.92280536318539,-0.4759939454546349
ACME-EU-00071,0.7722447692966574,40.510269452756646,0.6056297514366982
ACME-EU-00072,0.1987156815341724,90.61110021324971,0.981327162133252
ACME-EU-00073,0.005522117123602399,32.1495701247882,0.4700359750480825
ACME-EU-00074,0.8154614284548342,47.64369863437916,-0.3291939396745567
ACME-EU-00075,0.7068573438476171,22.602899781599973,1.4449227800558044
ACME-EU-00076,0.7290071680409873,64.0476042175844,0.5360208627521958
ACME-EU-00077,0.7712703466859457,97.89811151748088,0.7283724886380227
ACME-EU-00078,0.07404465173409036,60.34930960433786,-0.026780434584985358
ACME-EU-00079,0.3584657285442726,35.78140841135489,0.4669961702136076
ACME-EU-00080,0.11586905952512971,64.78174459905284,0.3582989839166437
ACME-EU-00081,0.8631034258755935,12.292067846538757,-0.3502083159960325
ACME-EU-00082,0.6232981268275579,88.86590802653987,-0.28767929290506555
ACME-EU-00083,0.3308980248526492,50.30839507798363,1.1749450392375491
ACME-EU-00084,0.06355835028602363,44.93497420396421,-0.020360095586819504
ACME-EU-00085,0.3109823217156622,58.58647884535192,-0.11008345700273892
ACME-EU-00086,0.32518332202674705,62.47838627894025,0.5098229025002785
ACME-EU-00087,0.7296061783380641,7.177580622651303,1.0374942627250259
ACME-EU-00088,0.6375574713552131,68.26172212234025,-0.37610696284202416
ACME-EU-00089,0.8872127425763265,24.193168031552958,0.6536158392765117
ACME-EU-00090,0.4722149251619493,71.39526325065899,-0.2615791143188533
ACME-EU-00091,0.1195942459383017,82.25347943841967,-0.4270778983487631
ACME-EU-00092,0.713244787222995,80.39585075525203,-0.3945120956755652
ACME-EU-00093,0.7607850486168974,55.25009674078891,1.1683282164168827
ACME-EU-00094,0.5612771975694962,52.016989231075115,-0.26405503274387687
ACME-EU-00095,0.770967179954561,14.287596133941172,-0.4096972711754161
ACME-EU-00096,0.49379559636439074,77.53461504031355,0.37579977428582456
ACME-EU-00097,0.5227328293819941,27.140938044671437,1.1879869438840496
ACME-EU-00098,0.42754101835854963,49.669542281794655,0.024816752978603862
ACME-EU-00099,0.02541912674409519,28.42740929275167,0.34342523505183276
ACME-EU-00100,0.10789142699330445,13.382836299969314,-0.42015493487249755
ACME-EU-00101,0.03142918568673425,62.95576968917366,0.39815702826975174
ACME-EU-00102,0.6364104112637804,5.4332034822903825,0.6552261612742674
ACME-EU-00103,0.3143559810763267,74.86452341262,0.6418141075042896
ACME-EU-00104,0.5085706911647028,31.758679526111667,0.16485338434873031
ACME-EU-00105,0.907566473926093,0.013469300448532007,0.13106636132627103
ACME-EU-00106,0.24929222914887494,51.11291392372298,-0.28675276212680423
ACME-EU-00107,0.41038292303562973,4.6851908527603126,0.23359664129253677
ACME-EU-00108,0.7555511385430487,27.616955782089946,-0.3010106622540707
ACME-EU-00109,0.22879816549162246,70.69764874557161,1.0331918894241032
ACME-EU-00110,0.07697990982879299,6.268962162186586,1.4325485954963717
ACME-EU-00111,0.289751452913768,83.93384923560023,1.4401489133334138
ACME-EU-00112,0.16122128725400442,0.3819922658583108,1.2301421987507877
ACME-EU-00113,0.9296976523425731,24.682386920190226,0.7015842986792382
ACME-EU-00114,0.808120379564417,74.09040561520715,0.9017313944877599
ACME-EU-00115,0.6334037565104235,31.627014972930677,0.07041160536082813
ACME-EU-00116,0.8714605901877177,10.189238806601352,0.7615408403452413
ACME-EU-00117,0.8036720768991145,36.02339188004279,0.4112990988797549
ACME-EU-00118,0.18657005888603584,27.039328638452552,0.464034679553865
ACME-EU-00119,0.8925589984899778,84.27119021605549,1.015553120750316
ACME-EU-00120,0.5393422419156507,31.334791758514314,0.06383671119450329
ACME-EU-00121,0.8074401551640625,78.89324717760073,0.13607922338903977
ACME-EU-00122,0.8960912999234932,89.18721448107347,1.3492835822572733
ACME-EU-00123,0.3180034749718639,43.381741957652956,-0.3875514102980555
ACME-EU-00124,0.11005192452767676,90.9943143854392,0.47126859682668076
ACME-EU-00125,0.22793516254194168,37.73180539631929,1.3256016008157234
ACME-EU-00126,0.4271077886262563,96.40784164901082,0.720726015636314
ACME-EU-00127,0.8180147659224931,8.928952452557294,0.5928141484242642
ACME-EU-00128,0.8607305832563434,68.70192665032427,-0.0005116415412895758
ACME-EU-00129,0.006952130531190703,49.38140404569287,0.18655097812889654
ACME-EU-00130,0.5107473025775657,38.76488054556471,1.2040968316093859
ACME-EU-00131,0.417411003148779,63.27118787486009,0.6184362635369163
ACME-EU-00132,0.22210781047073025,70.38570916343312,0.5294843875135598
ACME-EU-00133,0.1198653673336828,0.43632696503090873,-0.30084057291994215
ACME-EU-00134,0.33761517140362796,16.69530887471987,-0.46794368708975376
ACME-EU-00135,0.9429097039125192,71.30460506343186,1.4273703773740982
ACME-EU-00136,0.32320293202075523,66.63854135782064,0.2539723345736833
ACME-EU-00137,0.5187906217433661,96.60475051286772,0.7064261241990086
ACME-EU-00138,0.7030189588951778,76.1037790250783,-0.34056985362543
ACME-EU-00139,0.363629602379294,95.0772707731338,0.8662285714460931
ACME-EU-00140,0.9717820827209607,70.25405015348069,1.3651334174119218
ACME-EU-00141,0.9624472949421112,29.805220863944314,0.6513305059948393
ACME-EU-00142,0.25178229582536416,10.536492225085647,-0.24776935524917887
ACME-EU-00143,0.49724850589238545,78.18238633449356,0.6634430549469534
ACME-EU-00144,0.30087830981676966,64.4149221475916,1.0326944262093047
ACME-EU-00145,0.2848404943774676,4.818601239329623,0.3128330731480373
ACME-EU-00146,0.036886947354532795,36.005046590097834,1.2596754958829357
ACME-EU-00147,0.6095643339798968,95.67998154842861,0.797365906714729
ACME-EU-00148,0.5026790232288615,50.04011457102012,1.298497836578405
ACME-EU-00149,0.05147875124998935,43.272913601970465,0.7470106224946744
ACME-EU-00150,0.27864646423661144,45.7699605159294,-0.23742405599035155
ACME-EU-00151,0.9082658859666537,20.88827240051637,0.11938342221037823
ACME-EU-00152,0.23956189066697242,36.87071708647952,-0.09641010349508616
ACME-EU-00153,0.1448948720912231,36.98132559871766,1.3176529954337246
ACME-EU-00154,0.489452760277563,5.2355020187472405,1.0208001345749653
ACME-EU-00155,0.9856504541106007,76.75676285179182,0.8527967378200121
ACME-EU-00156,0.2420552715115004,41.6504431903879,0.10193263926324336
ACME-EU-00157,0.6721355474058786,82.21798868164232,-0.13191045589957295
ACME-EU-00158,0.7616196153287176,85.03480011198954,1.0129021759778236
ACME-EU-00159,0.23763754399239967,21.199405469865805,0.44831589175815934
ACME-EU-00160,0.7282163486118596,65.73534821701286,-0.04842089569874175
ACME-EU-00161,0.3677831327192532,47.22818041629817,0.7332439563305502
ACME-EU-00162,0.6323058305935795,88.0156737921485,-0.41933229572309605
ACME-EU-00163,0.6335297107608947,21.57406791764541,0.15234050825650702
ACME-EU-00164,0.5357746840747585,67.78132003100443,0.4371139891822693
ACME-EU-00165,0.0902897700544083,60.775212225272256,-0.20408333178118832
ACME-EU-00166,0.835302495589238,29.53014775718328,1.4693089551816791
ACME-EU-00167,0.32078006497173583,13.660090365117261,-0.08180527082077149
ACME-EU-00168,0.18651851039985423,65.16397604772766,-0.23929373991346892
ACME-EU-00169,0.040775141554763916,73.85974581323308,-0.09293025222620721
ACME-EU-00170,0.5908929431882418,31.562734376335,1.0381222663194485
ACME-EU-00171,0.6775643618422824,64.48326040223138,0.3510113185436856
ACME-EU-00172,0.016587828927856152,39.51309076115032,0.630831879505076
ACME-EU-00173,0.512093058299281,71.32068832826177,-0.4579816860272785
ACME-EU-00174,0.22649577519793795,19.92152748940531,-0.4311373828533709
ACME-EU-00175,0.6451727904094499,89.02150026361744,0.39165109965403233
ACME-EU-00176,0.17436642900499144,28.74095964655797,1.133310486403247
ACME-EU-00177,0.690937738102466,36.77859877561529,1.2704777574151305
ACME-EU-00178,0.3867353463005374,5.8091952080349785,-0.32658686480871957
ACME-EU-00179,0.9367299887367345,11.15122123212764,0.5767262042020456
ACME-EU-00180,0.13752094414599325,51.58619027123281,1.326459372558541
ACME-EU-00181,0.3410663510502585,26.75926767279715,0.27594550879577273
ACME-EU-00182,0.11347352124058907,83.54802257421944,1.1591316628567372
ACME-EU-00183,0.9246936182785628,1.4693388654953843,-0.2326086912011276
ACME-EU-00184,0.877339353380981,37.90940486719362,1.3707889793355974
ACME-EU-00185,0.2579416277151556,33.73455467690927,1.0028466350626053
ACME-EU-00186,0.659984046034179,1.9327630917601035,1.3826687855738033
ACME-EU-00187,0.8172222002012158,12.436839900051023,0.8532344671050129
ACME-EU-00188,0.5552008115994623,41.36426749186353,0.226807863998854
ACME-EU-00189,0.5296505783560065,49.28645844474466,1.3763623450494449
ACME-EU-00190,0.24185229090045168,40.42897472548691,0.05113355261835695
ACME-EU-00191,0.09310276780589921,53.093767841209385,0.16434504412346507
ACME-EU-00192,0.8972157579533268,59.51316749056815,0.9016168360034806
ACME-EU-00193,0.9004180571633305,0.992382112783563,1.0306325990507725
ACME-EU-00194,0.6331014572732679,46.409515945350385,1.3588069676983077
ACME-EU-00195,0.3390297910487007,96.34992408875883,-0.090395181887581
ACME-EU-00196,0.3492095746126609,51.90322801295487,1.095996070438448
ACME-EU-00197,0.7259556788702394,67.75422674589532,0.9770921067939269
ACME-EU-00198,0.8971102599525771,31.18638579168832,-0.37241088749280427
ACME-EU-00199,0.8870864242651173,77.39913781527625,0.2744462824204139
ACME-EU-00200,0.7798755458576239,77.2921481876115,0.06553091412019718
ACME-EU-00201,0.6420316461542878,52.129604765413895,0.1089808487080608
ACME-EU-00202,0.08413996499504883,97.60138232792136,1.4658937591094017
ACME-EU-00203,0.16162871409461377,12.555021476265338,0.7855548269598558
ACME-EU-00204,0.8985541885270792,1.6947664889580993,0.9353523155869992
ACME-EU-00205,0.6064290596595899,77.0158211757096,1.4532352746300183
ACME-EU-00206,0.009197051616629648,80.71555373648826,0.2544035649152774
ACME-EU-00207,0.1014715428660321,12.020722912057625,1.1036803369056118
ACME-EU-00208,0.6635017691080558,26.55828329586061,0.36906192660899073
ACME-EU-00209,0.005061583846218687,1.755236336662891,1.2390673436299595
ACME-EU-00210,0.16080805141749865,29.33086107805647,-0.13868491737739364
ACME-EU-00211,0.5487337893665861,77.31418739186715,1.3953723541285592
ACME-EU-00212,0.6918951976926933,51.79605277125789,-0.062456583178240654
ACME-EU-00213,0.6519612595026005,34.80955931682881,0.15244101396186305
ACME-EU-00214,0.22426930946055978,37.17392949063303,1.012384468213561
ACME-EU-00215,0.7121792213475359,0.1353625715468154,0.2875102831308134
ACME-EU-00216,0.23724908749680007,29.98005275652359,0.7164227535328933
ACME-EU-00217,0.3253996981592677,64.64587416379305,0.389147002138857
ACME-EU-00218,0.7464914051180241,97.41944438163571,0.9847398741795637
ACME-EU-00219,0.6496328990472147,84.70608269838995,-0.0433374952627783
ACME-EU-00220,0.8492234104941779,2.3594964645529126,-0.383084025526246
ACME-EU-00221,0.6576128923003434,89.85606046748393,0.09985879494613248
ACME-EU-00222,0.5683086033354716,78.3198413298626,0.4486173297368605
ACME-EU-00223,0.09367476782809248,78.03761235709804,-0.16395989561464286
ACME-EU-00224,0.3677158030594335,45.79957590035715,0.20959457931277736
ACME-EU-00225,0.26520236768172545,39.80052929545028,0.29996603658713705
ACME-EU-00226,0.24398964337908358,30.29157288331926,-0.3852163126234529
ACME-EU-00227,0.9730105547524456,6.569485895436578,0.6666144963684091
ACME-EU-00228,0.3930977246667604,22.82353634936991,1.268686855942575
ACME-EU-00229,0.8920465551771133,24.66036349780246,-0.19651417409389516
ACME-EU-00230,0.6311386259972629,48.40770697102016,0.695616026803028
ACME-EU-00231,0.7948113035416484,74.7444406596694,0.8294784098216925
ACME-EU-00232,0.5026370931051921,47.38098283979466,0.3386693608385767
ACME-EU-00233,0.5769038846263591,5.784444944716061,0.9021951747285399
ACME-EU-00234,0.4925176938188639,95.77898009882038,0.3214630869820241
ACME-EU-00235,0.1952429877980445,94.27243190941122,0.5092745759548698
ACME-EU-00236,0.7224521152615053,78.51895431484084,-0.48529391089114604
ACME-EU-00237,0.2807723624408558,99.13279015642206,0.8834402282693776
ACME-EU-00238,0.02431596643145384,54.448233280026294,0.8226853578894489
ACME-EU-00239,0.6454722959071678,96.27683502532061,-0.4231982453473109
ACME-EU-00240,0.17711067940704894,7.560504061675077,0.23650021479026617
ACME-EU-00241,0.9404585843529143,36.568074826137135,1.4580636815833348
ACME-EU-00242,0.9539285770025874,22.538126800676583,0.3414731251372336
ACME-EU-00243,0.9148643902204485,19.583308413427,0.5038908102636834
ACME-EU-00244,0.3701587002554444,14.08029488926761,1.3198603163194371
ACME-EU-00245,0.015456616528867428,62.241364156599666,0.9345237517315128
ACME-EU-00246,0.9283185625877254,78.1321855747305,0.6641402622484471
ACME-EU-00247,0.42818414831731433,57.82983994203607,1.095609362682145
ACME-EU-00248,0.9666548190436696,14.696270958820968,1.2287325329119465
ACME-EU-00249,0.9636199770892528,81.11237699334708,0.41377614347453373
ACME-EU-00250,0.8530094554673601,63.59547071637285,0.4502167298636708
ACME-EU-00251,0.2944488920695857,38.81657061269955,0.2721018713036716
ACME-EU-00252,0.38509772860192526,67.4130295536063,1.4334122800369211
ACME-EU-00253,0.8511366715168569,25.990497924283286,0.8943325085807008
ACME-EU-00254,0.31692200515627766,34.51922084942105,-0.3335538675838554
ACME-EU-00255,0.1694927466860925,91.74858431319902,1.225919246626037
ACME-EU-00256,0.5568012624583502,29.05045056714204,0.46111988167253615
ACME-EU-00257,0.936154774160781,46.99882681579366,-0.36249218715502507
ACME-EU-00258,0.696029796674973,89.01411373960147,0.5994345103266221
ACME-EU-00259,0.570061170089365,70.77213502675275,0.33432855795140415
ACME-EU-00260,0.09717649377076854,6.220322616470275,1.2554988097252497
ACME-EU-00261,0.6150072266991697,14.730304427897034,-0.09201079278122526
ACME-EU-00262,0.9900538501042633,0.7841590771916818,1.1529292189843658
ACME-EU-00263,0.14008401523652403,63.09217902291634,0.6153773823709054
ACME-EU-00264,0.5183296523637367,44.767342541041835,-0.3907793935730619
ACME-EU-00265,0.8773730719279554,13.427485090227552,1.4436906026509693
ACME-EU-00266,0.7407686177542044,95.79341210567705,0.5252304882063998
ACME-EU-00267,0.697015740995268,52.96597239456199,0.08175370846316499
ACME-EU-00268,0.7024840839871093,24.189329411288917,0.43881368397851617
ACME-EU-00269,0.35949115121975517,50.06035711547076,1.215715567034978
ACME-EU-00270,0.29359184426449336,67.96203327351078,0.10980624877012701
ACME-EU-00271,0.8093611554785136,7.623921797356448,-0.11464720702659936
ACME-EU-00272,0.8101133946791808,27.4703815047892,-0.2418575061382371
ACME-EU-00273,0.8670723185801037,80.69654908839937,0.0957187967804225
ACME-EU-00274,0.9132405525564713,45.966487040266124,1.060096174080087
ACME-EU-00275,0.5113423988609378,54.65771420322949,0.4432527303905234
ACME-EU-00276,0.5015162946871996,43.28160022094693,-0.04503679261292004
ACME-EU-00277,0.7982951789667752,4.389994264300512,-0.1676300007805016
ACME-EU-00278,0.6499639307777652,16.574977982015593,0.1654589530207582
